gene_id,vespula_Diseased_1,vespula_Diseased_2,vespula_Diseased_3,vespula_Healthy_1,vespula_Healthy_2,vespula_Healthy_3
FUN_000202,1,0,0,0,0,0
FUN_013707,0,0,0,0,0,0
FUN_005898,80,80,91,104,88,6
FUN_015318,0,0,0,0,0,0
FUN_015319,0,0,0,0,0,0
FUN_016002,0,0,0,0,0,0
FUN_015312,0,0,0,0,0,0
FUN_006976,0,0,0,0,0,0
FUN_015310,2295,3765,2239,4286,2078,257
FUN_015311,117,150,485,312,217,34
FUN_004140,751,922,947,985,473,46
FUN_016001,0,0,0,0,0,0
FUN_015314,0,0,0,0,0,0
FUN_015315,0,0,0,0,0,0
FUN_000203,0,0,0,0,0,0
FUN_010947,783,970,373,629,502,436
FUN_012298,273,250,431,157,247,16
FUN_011499,329,174,299,185,179,4
FUN_013706,0,0,0,0,0,0
FUN_006975,0,0,0,0,0,0
FUN_005899,0,0,0,0,0,0
FUN_010978,0,0,0,0,4,0
FUN_002473,140,66,71,111,123,42
FUN_000003,405,328,282,272,405,16
FUN_015363,0,0,0,0,0,0
FUN_002472,335,111,212,314,536,14
FUN_016004,27,24,36,48,22,10
FUN_016456,229,258,343,465,486,25
FUN_000200,0,0,0,0,0,0
FUN_003736,465,461,692,752,915,44
FUN_003382,0,0,0,0,0,0
FUN_002470,7,9,21,25,21,0
FUN_017075,6,3,3,12,6,7
FUN_004863,178,154,128,178,152,10
FUN_013705,0,0,0,0,0,0
FUN_007117,0,0,0,3,0,0
FUN_013682,0,0,0,0,0,0
FUN_002427,209,0,80,0,4,0
FUN_003380,0,0,0,0,0,0
FUN_002476,2762,5528,5650,32919,2413,1924
FUN_003625,0,2,0,0,1,4
FUN_003624,0,0,0,0,0,0
FUN_015273,0,0,0,0,0,0
FUN_016008,267,264,271,181,153,18
FUN_003621,9,5,8,20,14,115
FUN_015274,0,0,0,0,0,0
FUN_003623,0,0,0,3,0,4
FUN_010356,0,0,0,0,0,0
FUN_015279,0,0,0,0,0,0
FUN_010358,0,0,0,0,0,0
FUN_007114,0,0,0,0,0,0
FUN_003629,66,41,64,85,57,12
FUN_003628,0,0,0,0,0,0
FUN_004867,208,137,156,148,168,78
FUN_007895,4,0,0,0,0,0
FUN_003384,0,0,0,0,0,0
FUN_008457,0,0,0,0,0,0
FUN_004865,98,67,78,438,228,24
FUN_007119,0,0,0,0,0,0
FUN_008456,0,0,0,0,0,0
FUN_015361,45,45,91,41,72,99
FUN_002478,50,103,53,48,4,5
FUN_007890,0,0,0,0,0,0
FUN_006909,0,0,0,0,0,0
FUN_006908,0,0,0,2,0,0
FUN_006907,12,5,20,16,13,0
FUN_006906,24,16,24,26,43,0
FUN_006905,373,394,475,266,266,14
FUN_007891,0,0,0,0,0,0
FUN_006903,127,153,188,149,187,12
FUN_006902,88,6,34,121,82,3
FUN_006901,239,157,186,120,173,6
FUN_006900,383,123,235,89,122,0
FUN_004761,0,0,0,0,0,0
FUN_010689,221,454,199,887,1055,22
FUN_010688,25,26,27,65,52,0
FUN_004760,0,0,0,0,0,0
FUN_010683,48,17,10,44,10,6
FUN_010682,9,18,23,14,18,52
FUN_010681,214,105,103,88,165,5
FUN_010680,14,7,20,16,15,5
FUN_010687,1396,1190,1472,1973,1407,215
FUN_010241,0,0,0,0,0,0
FUN_010685,0,0,0,0,0,0
FUN_010684,0,0,0,0,2,2
FUN_012340,3,0,0,0,0,0
FUN_004762,0,0,0,0,0,0
FUN_007800,174,190,223,118,186,18
FUN_012341,1561,1565,1336,2627,2145,463
FUN_010848,0,0,0,0,0,0
FUN_004765,0,0,0,0,0,0
FUN_012342,311,498,453,759,444,9
FUN_009907,0,0,0,2,0,0
FUN_013702,0,0,0,0,0,0
FUN_012343,112,120,134,78,113,8
FUN_010245,0,0,0,0,0,0
FUN_012344,126,181,187,203,277,160
FUN_010244,0,0,0,0,0,0
FUN_005983,5,2,6,10,5,0
FUN_000206,0,0,0,0,0,0
FUN_005980,65,44,48,80,36,38
FUN_013913,90,110,78,308,43,3
FUN_012347,707,1275,1294,1094,941,338
FUN_013910,721,438,782,661,619,243
FUN_005756,0,0,0,0,0,0
FUN_013701,0,0,0,0,0,0
FUN_012348,94,101,142,362,261,125
FUN_013911,5,0,7,4,3,0
FUN_014236,0,0,0,0,0,0
FUN_012647,1336,1986,2691,3419,1870,46
FUN_013917,638,1451,797,323,427,490
FUN_014092,121,174,150,113,156,2
FUN_002578,0,4,5,1,2,1
FUN_007059,115,139,225,101,145,19
FUN_014234,0,0,0,0,0,0
FUN_003735,3244,4258,5814,5545,4790,1304
FUN_014093,244,522,442,482,262,9
FUN_002572,323,557,360,459,589,238
FUN_007053,184,224,587,179,565,12
FUN_007050,0,0,0,0,0,0
FUN_002571,297,512,483,632,455,134
FUN_002576,0,0,0,0,0,0
FUN_007057,375,498,323,587,757,0
FUN_007054,25,27,21,11,11,0
FUN_007055,3,4,3,3,2,0
FUN_011086,205,290,265,261,283,18
FUN_011087,1265,1053,1315,2218,1794,112
FUN_011084,0,0,0,0,0,0
FUN_014091,129,158,198,223,240,6
FUN_011082,0,0,0,0,0,0
FUN_011083,0,0,0,0,0,0
FUN_011080,0,0,0,0,0,0
FUN_011081,0,0,0,0,0,0
FUN_012263,101,42,55,19,58,2
FUN_005281,450,383,362,398,398,82
FUN_012261,427,405,582,587,554,116
FUN_012260,1124,669,1146,583,997,24
FUN_012267,28,0,3,2,0,0
FUN_012266,14,0,0,0,2,0
FUN_011088,365,367,370,533,786,45
FUN_012264,2942,2947,4347,3723,3649,884
FUN_013431,3,0,0,0,0,0
FUN_014239,0,0,0,0,0,0
FUN_005283,185,160,174,121,107,118
FUN_013028,819,1294,281,505,715,203
FUN_013430,13,17,0,35,15,0
FUN_013026,164,11,30,14,19,4
FUN_013027,101,119,36,60,50,5
FUN_013024,545,595,510,2036,989,1218
FUN_013025,14,8,12,20,21,6
FUN_013022,216,136,225,170,157,10
FUN_013023,28,29,27,50,33,20
FUN_013020,54,45,87,64,80,7
FUN_013021,9,8,10,11,91,0
FUN_001902,3,0,1,0,0,0
FUN_001903,0,0,0,0,0,0
FUN_001900,0,7,8,3,0,8
FUN_013432,587,882,1581,1694,2371,59
FUN_001906,0,0,0,0,0,0
FUN_001907,0,0,0,0,0,0
FUN_001904,7,3,11,4,3,10
FUN_001905,0,0,0,0,0,0
FUN_015828,0,5,3,0,0,0
FUN_001908,0,0,0,0,2,0
FUN_001909,0,0,0,0,0,1
FUN_001441,2,18,37,0,0,3
FUN_013342,200,254,208,360,201,23
FUN_011558,4849,812,2867,1347,2400,970
FUN_011559,2491,2654,3274,1476,2366,83
FUN_014099,52,32,53,23,44,10
FUN_014421,434,352,569,358,533,135
FUN_011550,173,210,309,399,260,496
FUN_005289,43,48,62,45,24,0
FUN_011552,2,0,0,0,0,0
FUN_011553,91,106,177,110,106,131
FUN_011554,901,784,929,1192,1197,388
FUN_011555,306,250,421,714,703,69
FUN_011556,82,121,82,202,183,8
FUN_001446,2098,1971,2160,2825,2013,382
FUN_013439,18,0,9,0,5,7
FUN_007513,14,10,10,36,26,0
FUN_015918,0,0,0,0,0,0
FUN_012198,175,230,245,337,411,0
FUN_013438,2079,1775,1812,2616,2622,85
FUN_012195,0,0,0,0,0,0
FUN_012194,0,0,0,0,0,0
FUN_012197,406,316,862,393,689,329
FUN_012196,1701,1821,1502,1170,886,390
FUN_012191,0,0,0,0,0,0
FUN_012190,0,0,0,0,0,0
FUN_012193,0,0,0,1,0,0
FUN_012192,0,0,0,0,0,0
FUN_014690,6,0,3,9,7,2
FUN_008952,0,0,0,0,0,0
FUN_014692,0,3,0,0,0,0
FUN_014693,0,0,0,0,0,5
FUN_014694,0,0,0,0,0,0
FUN_014695,0,0,0,0,0,0
FUN_014726,0,0,0,0,0,0
FUN_014697,395,274,425,338,354,88
FUN_014698,90,70,81,72,65,32
FUN_014699,91,76,119,73,53,460
FUN_008058,442,503,524,618,400,44
FUN_008950,0,0,1,0,0,0
FUN_002951,1161,1178,1145,1888,1338,553
FUN_007512,21,15,9,22,16,0
FUN_002109,303,250,270,301,224,0
FUN_007428,240,237,232,1309,1345,356
FUN_008962,0,0,0,0,0,0
FUN_015822,0,0,0,0,0,0
FUN_008056,231,152,157,217,140,5
FUN_009663,132,109,124,123,122,2
FUN_009662,59,32,53,33,53,0
FUN_002101,31,12,10,36,48,3
FUN_002100,219,167,152,62,125,66
FUN_002107,315,169,315,127,242,27
FUN_009666,0,0,0,0,0,0
FUN_009665,0,2,1,0,1,0
FUN_007424,1140,2295,2936,2397,1961,153
FUN_008954,6,0,4,3,0,0
FUN_005893,0,0,0,0,0,0
FUN_008955,50,9,22,9,19,5
FUN_002952,627,661,903,771,933,307
FUN_008121,788,785,1066,903,931,80
FUN_016076,13,14,7,2,48,2
FUN_015877,0,0,0,0,0,3
FUN_003734,562,497,784,985,1059,283
FUN_010353,0,0,0,0,0,0
FUN_008295,84,55,220,554,423,50
FUN_016091,192,216,224,263,248,16
FUN_005894,0,0,0,0,0,0
FUN_008960,0,0,0,0,0,0
FUN_004650,0,29,6,32,28,0
FUN_009599,0,0,2,0,0,0
FUN_009598,0,3,2,3,0,0
FUN_009595,2,4,2,3,4,8
FUN_009594,6,9,7,15,0,0
FUN_009597,2,0,4,0,0,4
FUN_003626,2,2,2,0,2,0
FUN_009591,0,0,0,0,0,0
FUN_009590,3,0,5,3,2,0
FUN_009593,14,12,31,11,12,6
FUN_009592,864,1155,891,830,412,149
FUN_017259,44,0,10,5,7,0
FUN_017258,424,1198,744,284,75,212
FUN_012416,4,15,38,16,11,0
FUN_017251,0,0,0,0,0,0
FUN_017250,0,0,0,0,0,0
FUN_017253,0,0,0,0,0,0
FUN_017252,0,0,0,0,0,0
FUN_017255,0,0,0,0,0,0
FUN_017254,1,0,2,0,2,1
FUN_017257,6217,12031,3299,6828,4824,103
FUN_017256,0,21,10,86,17,0
FUN_016029,31,19,18,79,45,8
FUN_016028,227,251,268,427,234,105
FUN_007666,83,53,62,25,36,0
FUN_007179,18,30,9,31,40,0
FUN_016021,127,110,85,102,188,19
FUN_007661,54,66,79,46,89,25
FUN_016023,71,57,73,58,70,9
FUN_016022,184,101,141,141,116,5
FUN_016025,346,199,391,226,236,62
FUN_016024,12,10,20,20,15,2
FUN_016027,163,216,168,213,193,318
FUN_016026,180,398,373,253,225,76
FUN_000938,2819,571,2918,580,1247,5
FUN_004852,243,319,253,308,263,41
FUN_016576,0,0,0,0,0,0
FUN_000939,91,45,195,72,153,0
FUN_009422,134,150,90,347,310,19
FUN_004903,0,0,0,0,0,0
FUN_004902,0,0,0,0,0,0
FUN_009315,20,29,21,22,16,7
FUN_005356,1927,2603,2965,2944,2071,348
FUN_004905,0,3,5,4,4,2
FUN_004021,511,576,549,652,727,66
FUN_003224,839,2346,2669,3340,845,393
FUN_012854,0,0,0,0,0,0
FUN_012855,0,0,0,0,0,0
FUN_012856,0,0,0,0,0,0
FUN_012857,0,0,0,0,0,0
FUN_012850,0,0,0,0,0,0
FUN_004907,0,0,0,0,0,0
FUN_012852,0,0,0,0,0,0
FUN_012853,0,0,0,0,0,0
FUN_015916,0,0,1,0,0,0
FUN_006716,11,16,19,5,9,0
FUN_004906,5,0,0,5,0,0
FUN_012858,0,0,0,0,0,0
FUN_012859,0,0,0,0,0,0
FUN_013253,0,0,0,0,0,0
FUN_007668,0,0,0,4,0,0
FUN_004909,0,0,0,0,0,0
FUN_007650,18,46,28,18,8,158
FUN_009881,19,14,26,46,22,22
FUN_005378,3,7,11,8,0,2
FUN_000931,429,357,465,729,549,70
FUN_005375,947,1056,1380,1724,1939,673
FUN_005374,1335,1781,2313,2347,2315,122
FUN_008059,169,144,385,386,454,4
FUN_005376,348,135,373,234,681,69
FUN_005371,14,7,6,9,3,20
FUN_005370,2,5,4,5,5,6
FUN_005373,713,787,1178,1508,1365,60
FUN_005372,789,611,738,524,553,115
FUN_004422,190,173,169,87,117,10
FUN_002818,2,0,0,2,2,3
FUN_004420,553,560,729,839,920,195
FUN_003433,246,226,142,94,82,6
FUN_003434,0,2,6,6,9,2
FUN_003435,0,0,0,0,0,0
FUN_004356,2,3,0,4,2,0
FUN_002832,172,223,379,516,524,599
FUN_003438,8,0,5,2,7,0
FUN_004359,65,73,322,131,173,0
FUN_009845,0,2,0,0,2,3
FUN_002812,0,0,0,1,0,0
FUN_002815,0,0,0,0,0,36
FUN_002831,11,0,16,0,11,0
FUN_002817,0,0,0,0,0,0
FUN_009840,6,3,14,7,12,4
FUN_007651,473,497,544,656,587,96
FUN_002830,114,60,63,39,88,0
FUN_011135,32,32,34,54,47,8
FUN_004400,0,0,2,0,0,0
FUN_015508,36,28,29,37,36,10
FUN_000528,3,0,6,3,0,0
FUN_004401,0,0,0,9,0,0
FUN_006482,10,11,10,41,39,9
FUN_006483,58,48,74,29,53,24
FUN_006480,0,0,0,1,2,0
FUN_006481,47,25,46,110,92,15
FUN_006486,0,0,0,0,0,0
FUN_004402,0,0,0,0,0,0
FUN_006484,0,0,0,0,0,0
FUN_006485,0,0,0,0,0,0
FUN_010447,3,3,3,59,4,3
FUN_006488,0,0,0,0,0,0
FUN_002834,377,254,473,236,316,240
FUN_002351,5,10,12,11,9,6
FUN_015050,2014,1623,2140,2077,1957,166
FUN_005537,361,7,69,3,25,0
FUN_013813,0,0,0,0,0,0
FUN_004727,0,0,0,0,0,0
FUN_007438,43,32,19,62,82,4
FUN_006717,247,240,278,84,167,71
FUN_016098,453,596,879,790,1076,305
FUN_015506,135,178,238,251,183,4
FUN_011316,0,0,0,0,0,0
FUN_011317,0,0,0,0,0,0
FUN_005282,153,112,199,100,118,0
FUN_011315,0,0,0,0,0,0
FUN_011312,0,0,0,0,0,0
FUN_011313,0,0,0,0,0,0
FUN_011310,0,0,0,0,0,0
FUN_011311,0,0,0,0,0,0
FUN_005591,0,0,0,0,2,0
FUN_005590,0,0,0,0,0,0
FUN_005593,177,299,231,226,156,20
FUN_005592,0,0,0,0,0,0
FUN_005595,3,4,7,43,92,15
FUN_005594,266,329,430,293,366,40
FUN_005597,0,0,0,0,0,0
FUN_005596,0,5,0,0,0,7
FUN_001289,24,40,29,27,34,34
FUN_001288,0,2,2,2,0,0
FUN_016099,774,688,773,939,791,32
FUN_001451,362,386,496,1032,545,106
FUN_002002,49,61,30,57,69,34
FUN_013811,118,147,136,157,91,43
FUN_001281,159,123,131,102,99,58
FUN_001280,0,0,0,0,0,0
FUN_001283,3,0,0,3,9,3
FUN_001282,0,2,0,5,3,0
FUN_001285,0,0,0,0,0,0
FUN_001284,0,0,0,1,1,0
FUN_001287,0,0,0,0,0,0
FUN_001286,0,0,0,0,0,0
FUN_009121,0,0,0,0,0,0
FUN_004455,0,2,0,0,0,11
FUN_013450,634,464,799,691,817,152
FUN_007993,4217,4464,4685,4712,4309,1589
FUN_002740,110,137,107,64,91,9
FUN_007991,5358,15061,8683,3404,2144,590
FUN_002742,363,364,376,505,514,102
FUN_007997,11,13,19,22,15,333
FUN_008719,0,0,0,2,0,0
FUN_002747,249,170,269,155,268,0
FUN_002746,1612,2549,2698,2744,2527,1274
FUN_008714,119,48,61,108,84,7
FUN_008715,0,0,0,0,0,0
FUN_008716,25,23,35,99,56,23
FUN_008717,0,0,0,0,0,0
FUN_008710,520,1247,732,741,593,57
FUN_008711,122,147,110,139,169,23
FUN_008712,295,237,206,302,332,14
FUN_008713,7,4,4,13,11,1
FUN_000523,64,61,42,178,138,0
FUN_000522,232,389,291,299,257,11
FUN_000521,342,420,590,574,529,15
FUN_000520,523,373,520,548,526,14
FUN_014849,193,211,310,264,204,24
FUN_000526,454,330,655,549,650,256
FUN_000525,51,55,59,76,102,281
FUN_000524,58,39,69,42,39,4
FUN_013817,3302,3658,4452,4253,1757,15
FUN_013816,0,0,0,1,0,0
FUN_014847,18,31,39,38,74,6
FUN_014846,956,1948,2274,1616,585,136
FUN_014841,398,562,583,418,499,5
FUN_013812,0,0,0,0,0,0
FUN_014843,595,519,465,959,830,35
FUN_013810,1687,2707,2275,2691,1742,206
FUN_001133,8,2,5,4,11,0
FUN_001132,5,6,3,0,8,13
FUN_001131,10,26,6,9,14,19
FUN_001130,10,3,7,6,17,0
FUN_001137,0,0,0,0,0,0
FUN_001136,2174,2458,5677,4604,2811,86
FUN_001135,25,35,35,30,18,0
FUN_001134,24,19,4,13,18,3
FUN_001139,0,0,0,0,0,0
FUN_001138,0,0,0,0,0,0
FUN_002933,763,502,688,769,902,69
FUN_004565,195,372,299,277,138,82
FUN_007199,3,0,9,0,7,0
FUN_007198,664,704,3008,1151,883,73
FUN_007193,0,0,0,0,0,0
FUN_007192,0,0,0,0,0,0
FUN_007191,0,0,0,0,0,0
FUN_007190,0,0,0,0,0,0
FUN_007197,0,0,0,1,0,0
FUN_007196,0,0,0,0,0,0
FUN_007195,0,0,0,0,0,0
FUN_007194,0,0,0,0,0,0
FUN_011767,3256,3359,3505,4737,3759,1249
FUN_011766,834,930,1223,1132,1366,3821
FUN_011765,3,8,19,14,8,7
FUN_010411,0,0,0,0,0,0
FUN_011763,281,163,269,165,210,202
FUN_011762,104,70,61,60,43,16
FUN_011761,225,194,332,253,436,220
FUN_000429,21,0,5,5,4,0
FUN_005906,49,60,85,72,120,101
FUN_005907,526,286,409,305,382,46
FUN_005904,0,0,0,0,0,0
FUN_005905,0,0,0,0,0,0
FUN_000422,0,0,0,0,0,0
FUN_005903,0,0,0,0,0,0
FUN_011769,927,1159,1561,1153,1166,157
FUN_005901,0,0,0,0,0,0
FUN_007580,692,942,883,827,772,193
FUN_004273,1,2,1,0,0,0
FUN_009741,411,219,393,386,557,17
FUN_015501,124,172,193,130,180,4
FUN_007582,169,104,157,181,169,50
FUN_010416,0,0,0,0,0,0
FUN_007583,2,1,1,0,0,0
FUN_009744,51,43,39,21,20,0
FUN_008426,6,0,0,3,0,0
FUN_009745,146,265,188,375,281,7
FUN_009746,170,202,252,219,68,13
FUN_009736,11,0,9,3,11,0
FUN_002067,244,344,351,293,297,90
FUN_003703,0,0,0,0,0,0
FUN_009748,472,444,679,524,619,58
FUN_007017,131,114,178,124,147,27
FUN_006847,263,262,266,267,1024,221
FUN_009749,47,61,65,84,121,7
FUN_009122,99,84,107,116,66,38
FUN_008057,0,0,0,0,2,0
FUN_003700,485,383,730,584,822,40
FUN_005450,1054,730,730,858,549,82
FUN_012262,55,16,29,24,37,0
FUN_010548,2509,3572,5510,2751,2809,401
FUN_010549,95,97,78,86,114,16
FUN_010544,162,116,111,605,257,9
FUN_010545,36,154,188,173,91,53
FUN_010546,51,111,109,280,122,0
FUN_010547,278,200,317,204,199,14
FUN_004270,202,205,220,214,245,22
FUN_010541,3501,3942,3196,5254,2785,3985
FUN_010542,47,61,99,114,73,13
FUN_010543,17,13,13,81,32,4
FUN_010415,15207,23487,28862,28783,26593,25700
FUN_005451,6,3,4,0,3,3
FUN_006248,2,2,5,4,4,0
FUN_006249,0,0,0,0,0,0
FUN_017006,81,101,189,90,155,64
FUN_017007,422,596,916,551,561,11
FUN_017000,219,197,285,181,204,9
FUN_012033,2,3,3,11,7,5
FUN_012522,500,601,710,779,715,16
FUN_012523,11,6,0,3,8,0
FUN_006240,0,0,4,0,0,0
FUN_006241,0,0,0,0,0,0
FUN_006242,6,3,6,7,12,0
FUN_006243,0,0,0,0,0,0
FUN_017008,70,59,118,19,126,21
FUN_012529,416,251,362,220,310,43
FUN_012038,422,305,422,224,413,47
FUN_012039,148,114,98,80,182,4
FUN_016234,128,91,164,84,106,37
FUN_016235,233,308,352,201,207,20
FUN_016236,405,187,409,352,441,176
FUN_016237,143,137,129,704,245,300
FUN_016230,1837,2065,2387,1897,2175,336
FUN_016231,1106,799,862,519,553,34
FUN_003199,0,0,0,0,0,0
FUN_016233,223,89,168,185,178,9
FUN_003197,97,75,151,66,113,44
FUN_003196,0,0,0,0,0,0
FUN_003195,4,5,4,4,7,3
FUN_003194,613,640,746,923,512,305
FUN_016238,0,0,0,0,0,0
FUN_016239,0,0,0,2,0,0
FUN_003191,0,0,0,0,0,0
FUN_003190,0,0,0,0,0,0
FUN_001992,0,0,0,0,0,0
FUN_017080,0,0,2,0,0,0
FUN_001994,16,31,38,185,75,56
FUN_006107,0,0,0,0,0,0
FUN_005996,43,38,82,35,41,40
FUN_006105,0,0,0,0,0,0
FUN_006104,0,0,0,0,0,0
FUN_006103,0,0,2,0,0,0
FUN_006102,0,0,0,0,0,0
FUN_006101,0,0,0,0,0,0
FUN_006100,0,0,0,0,0,0
FUN_012367,175,210,244,260,142,121
FUN_006109,0,0,0,0,0,0
FUN_006108,0,0,0,0,0,0
FUN_003997,485,281,434,335,312,6
FUN_003996,86,55,142,78,67,6
FUN_003995,296,108,220,263,223,22
FUN_003994,0,0,0,0,1,0
FUN_003993,350,146,377,316,2985,113
FUN_003992,444,719,780,485,497,204
FUN_003991,30,15,12,23,23,166
FUN_003990,427,286,649,319,461,37
FUN_005454,8903,12704,15847,12845,10222,664
FUN_003999,105,57,78,99,133,34
FUN_003998,381,557,240,194,66,332
FUN_012265,179,114,307,24,9,72
FUN_015423,0,0,0,0,0,0
FUN_007791,253,305,152,1360,184,12
FUN_009314,54,20,183,63,126,6
FUN_003730,662,651,787,676,708,279
FUN_001739,944,1321,964,1619,1075,489
FUN_016821,32,39,34,30,28,7
FUN_004089,921,658,1113,870,1005,89
FUN_001731,38,68,54,41,93,9
FUN_001730,386,445,425,474,451,15
FUN_012573,0,0,0,0,0,0
FUN_001732,28,54,34,113,89,27
FUN_001735,649,962,851,1283,1014,27
FUN_001734,85,144,106,233,140,3
FUN_001737,1169,1534,2035,1390,1347,233
FUN_001736,1390,1095,1589,1617,1675,296
FUN_002684,1577,1440,2154,4671,3512,1244
FUN_010805,93,95,107,98,112,12
FUN_010968,124,73,126,181,67,36
FUN_010969,0,0,0,0,2,0
FUN_010966,60,17,63,42,16,5
FUN_010967,183,80,149,236,68,83
FUN_010964,2,0,7,4,0,0
FUN_010965,3,0,4,0,0,0
FUN_010962,1703,1982,3108,2159,2883,313
FUN_010963,2,0,2,2,0,0
FUN_010960,446,545,450,402,168,156
FUN_010961,1126,1895,992,1449,783,171
FUN_005043,204,207,324,215,345,275
FUN_005457,92,76,108,251,228,49
FUN_002687,33,43,29,38,63,237
FUN_011194,0,3,3,3,0,3
FUN_016826,84,59,96,128,95,42
FUN_004337,0,0,0,0,0,0
FUN_011195,0,0,0,0,0,0
FUN_005296,58,37,41,122,161,27
FUN_005745,0,0,0,0,26,11
FUN_005746,257,178,251,391,329,51
FUN_005747,0,1,0,12,18,3
FUN_005292,122,166,73,1526,285,212
FUN_002682,9,6,2,48,21,27
FUN_005290,476,25,270,10,84,0
FUN_005743,53,40,50,41,60,18
FUN_014067,0,0,0,0,0,2
FUN_014066,4,3,8,3,3,0
FUN_014065,0,0,0,0,0,0
FUN_014064,0,0,0,0,0,0
FUN_014063,0,0,0,0,0,0
FUN_005749,0,0,0,0,0,0
FUN_014061,7,2,8,7,8,8
FUN_014060,4,2,4,6,5,1
FUN_001454,642,662,616,783,991,9
FUN_001455,5,0,0,0,0,0
FUN_001456,364,562,265,828,879,606
FUN_001457,781,670,982,910,840,347
FUN_001450,525,961,1770,2195,1572,102
FUN_001558,115,183,237,142,211,22
FUN_001452,452,505,661,1379,1091,0
FUN_001453,144,157,178,1260,668,0
FUN_011334,0,0,0,0,0,0
FUN_001458,112,116,166,133,144,15
FUN_001459,195,209,244,384,317,6
FUN_011847,4,2,2,0,2,2
FUN_009124,271,236,175,287,443,11
FUN_007677,115,119,90,94,78,0
FUN_007674,98,85,96,97,102,11
FUN_007675,25,16,19,16,27,9
FUN_009120,0,0,0,0,0,0
FUN_011844,0,0,0,0,0,0
FUN_007670,216,271,365,343,346,26
FUN_007671,1007,767,882,963,825,114
FUN_013112,129,99,177,123,207,143
FUN_011337,2,0,0,0,0,0
FUN_009128,2299,1929,2127,4034,2697,155
FUN_009129,735,648,766,1408,1637,337
FUN_007678,2268,2425,3063,2487,2343,599
FUN_007679,358,298,284,364,577,33
FUN_005128,1250,933,1493,1188,1337,5
FUN_005129,515,636,812,556,555,84
FUN_012570,1,3,2,2,1,0
FUN_015185,1161,852,1157,1107,1124,14
FUN_005120,1810,4687,1805,3088,2694,931
FUN_005121,406,660,505,1325,508,804
FUN_005122,441,298,488,361,561,29
FUN_005123,113,135,148,162,137,3
FUN_005124,0,0,0,0,0,0
FUN_005125,0,0,0,0,0,0
FUN_005126,0,0,0,0,0,0
FUN_005127,21,16,31,40,33,0
FUN_002685,28,37,24,60,52,26
FUN_015320,0,0,0,0,2,0
FUN_013658,520,607,776,496,546,143
FUN_007427,184,194,193,331,235,26
FUN_015324,1,0,0,0,0,0
FUN_010801,0,0,0,2,0,0
FUN_004585,3566,2946,2536,5099,2184,218
FUN_005047,50,91,11,53,25,50
FUN_011052,724,620,738,522,505,73
FUN_000099,0,1,0,0,0,0
FUN_009642,0,0,0,0,0,0
FUN_004657,48,63,55,173,103,229
FUN_003024,0,0,0,0,0,0
FUN_005656,0,0,0,0,1,0
FUN_000348,0,0,0,2,0,0
FUN_004584,766,929,1372,1230,1428,362
FUN_017169,6,4,0,4,0,0
FUN_011395,128,137,181,142,130,14
FUN_016832,32,8,16,0,5,0
FUN_016833,77,0,17,3,8,0
FUN_016830,675,720,1107,1136,1283,260
FUN_016831,587,211,471,202,218,26
FUN_016836,427,482,545,623,687,386
FUN_016837,307,189,398,540,335,32
FUN_016834,202,122,196,108,147,43
FUN_016835,963,616,845,888,1093,9
FUN_016838,82,8,62,2,19,0
FUN_016839,710,738,535,581,668,4
FUN_007149,0,0,0,0,0,0
FUN_009645,0,0,0,0,0,0
FUN_014604,1637,1547,2010,1726,1403,37
FUN_015338,123,127,223,199,190,33
FUN_015339,1157,1355,1524,2186,2348,328
FUN_007667,105,116,118,141,134,76
FUN_014603,346,419,543,504,535,70
FUN_015336,0,0,0,0,0,0
FUN_015337,0,0,0,0,0,0
FUN_015330,0,0,0,0,0,0
FUN_015331,0,0,0,0,0,0
FUN_015332,0,0,0,0,0,0
FUN_014602,74,79,113,97,110,87
FUN_017163,0,0,0,0,2,0
FUN_008529,135,139,201,166,153,49
FUN_008528,1126,1329,1697,1547,1044,180
FUN_005045,187,40,30,32,30,0
FUN_011054,224,353,246,424,270,6
FUN_012402,0,2,0,0,0,1
FUN_008523,420,652,123,1404,130,0
FUN_008522,47,35,39,7,13,2
FUN_008521,30,0,0,0,0,0
FUN_008520,11,0,2,0,2,0
FUN_008527,519,768,1036,429,193,32
FUN_012401,0,0,0,0,0,8
FUN_008525,25,29,10,79,61,7
FUN_008524,33,24,13,83,151,0
FUN_012400,44,39,58,82,64,160
FUN_017167,0,0,0,0,0,0
FUN_017166,4,0,2,3,0,0
FUN_016784,479,365,490,98,162,50
FUN_006532,18374,26996,29643,29061,25551,24007
FUN_015259,0,0,2,0,0,0
FUN_010378,1,0,0,0,0,0
FUN_016780,380,501,670,949,776,189
FUN_012405,546,370,295,732,530,20
FUN_003609,4,0,3,2,3,4
FUN_003608,0,0,0,0,0,0
FUN_004651,18,14,22,20,12,2
FUN_003606,0,0,0,0,0,0
FUN_010371,0,0,0,0,0,0
FUN_003604,0,0,0,2,0,0
FUN_016788,473,529,666,579,597,179
FUN_004654,1540,2659,1385,2025,1738,94
FUN_003601,732,752,998,1235,630,429
FUN_010374,0,0,0,0,0,0
FUN_008555,1,4,0,4,8,0
FUN_008552,23,27,31,61,68,7
FUN_008553,4,7,13,2,0,0
FUN_014350,0,0,0,0,0,0
FUN_002522,288,273,240,209,225,16
FUN_008550,3,0,4,14,13,0
FUN_003067,0,0,0,0,0,0
FUN_009646,0,0,0,0,0,0
FUN_008551,153,161,170,231,205,4
